"price","speed","hd","ram","screen","cd","multi","premium","ads","trend","hd2","speed2","pred","Error"
2099,33,212,4,14,1,1,2,108,4,44944,1089,2031.9794448855,67.0205551145029
3090,66,340,16,14,1,1,2,108,4,115600,4356,3105.65289488095,-15.6528948809491
2599,33,240,4,15,1,1,2,108,4,57600,1089,2179.44039911464,419.559600885362
1999,33,170,4,14,1,1,2,108,4,28900,1089,1974.86307928681,24.1369207131886
2195,50,130,4,14,1,1,2,108,4,16900,2500,2124.55151094984,70.4484890501631
2190,33,130,4,14,1,1,2,108,4,16900,1089,1918.41242474208,271.587575257923
2025,50,170,4,14,1,1,2,108,4,28900,2500,2181.00216549457,-156.002165494571
1699,33,120,4,14,1,1,2,108,4,14400,1089,1903.98663368527,-204.986633685265
2790,33,340,16,14,1,1,2,108,4,115600,1089,2754.05056994753,35.9494300524716
1795,33,170,4,14,1,1,2,108,4,28900,1089,1974.86307928681,-179.863079286811
2990,50,340,16,14,1,1,2,108,4,115600,2500,2960.18965615529,29.8103438447115
2905,66,250,8,17,1,1,2,108,4,62500,4356,2952.39701234976,-47.3970123497566
2825,33,250,8,17,1,1,2,108,4,62500,1089,2600.79468741634,224.205312583664
2390,66,130,4,14,1,1,2,108,4,16900,4356,2270.0147496755,119.985250324502
2699,66,213,8,14,1,1,2,108,4,45369,4356,2572.12458988686,126.875410113144
2995,66,340,8,15,1,1,2,108,4,115600,4356,2841.84406041421,153.155939585794
1590,33,85,2,14,1,1,2,108,4,7225,1089,1758.90509583171,-168.905095831709
2345,33,250,8,15,1,1,2,108,4,62500,1089,2379.57301411191,-34.5730141119125
2199,50,213,8,14,1,1,2,108,4,45369,2500,2426.6613511612,-227.661351161196
2290,50,130,4,14,1,1,2,108,4,16900,2500,2124.55151094984,165.448489050163
2595,50,250,8,15,1,1,2,108,4,62500,2500,2585.71210031967,9.28789968032743
2515,33,250,8,15,1,1,2,108,4,62500,1089,2379.57301411191,135.426985888088
2145,50,170,4,14,1,1,2,108,4,28900,2500,2181.00216549457,-36.0021654945713
2405,50,250,8,14,1,1,2,108,4,62500,2500,2475.10126366746,-70.1012636674604
2525,50,250,8,14,1,1,2,108,4,62500,2500,2475.10126366746,49.8987363325396
2595,50,250,8,15,1,1,2,108,4,62500,2500,2585.71210031967,9.28789968032743
2090,33,130,4,14,1,1,2,108,4,16900,1089,1918.41242474208,171.587575257923
2075,66,170,4,14,1,1,2,108,4,28900,4356,2326.46540422023,-251.465404220233
2799,50,240,4,15,1,1,2,108,4,57600,2500,2385.5794853224,413.420514677603
3299,66,245,16,15,1,1,2,108,4,60025,4356,3099.14927681642,199.85072318358
2645,66,250,8,15,1,1,2,108,4,62500,4356,2731.17533904533,-86.1753390453332
3125,66,250,8,17,1,1,2,108,4,62500,4356,2952.39701234976,172.602987650243
2295,33,245,8,14,1,1,2,108,4,60025,1089,2262.51644411183,32.4835558881664
1775,33,170,4,14,1,1,2,108,4,28900,1089,1974.86307928681,-199.863079286811
2095,33,130,4,14,1,1,2,108,4,16900,1089,1918.41242474208,176.587575257923
2155,50,250,8,14,1,1,2,108,4,62500,2500,2475.10126366746,-320.10126366746
3075,50,250,8,17,1,1,2,108,4,62500,2500,2806.9337736241,268.066226375905
2815,66,250,8,15,1,1,2,108,4,62500,4356,2731.17533904533,83.8246609546668
1599,25,170,4,14,1,1,2,108,4,28900,625,1859.46629181587,-260.466291815871
2099,33,120,4,14,1,1,1,108,4,14400,1089,2443.15802801906,-344.158028019061
2645,50,250,8,15,1,1,2,108,4,62500,2500,2585.71210031967,59.2878996803274
1795,66,85,2,14,1,1,2,108,4,7225,4356,2110.50742076513,-315.507420765129
2035,33,250,8,14,1,1,2,108,4,62500,1089,2268.9621774597,-233.9621774597
2490,33,245,8,14,1,1,2,108,4,60025,1089,2262.51644411183,227.483555888166
3225,66,212,4,15,1,1,1,108,4,44944,4356,3033.36400080493,191.635999195074
2690,66,245,8,14,1,1,2,108,4,60025,4356,2614.11876904525,75.8812309547466
2195,25,245,8,14,1,1,2,108,4,60025,625,2147.11965664089,47.8803433591065
1890,66,85,2,14,1,1,2,108,4,7225,4356,2110.50742076513,-220.507420765129
1995,33,130,4,14,1,1,2,108,4,16900,1089,1918.41242474208,76.5875752579232
2695,33,340,16,14,1,1,2,108,4,115600,1089,2754.05056994753,-59.0505699475284
2595,25,340,16,14,1,1,2,108,4,115600,625,2638.65378247659,-43.6537824765892
1595,33,85,2,14,1,1,2,108,4,7225,1089,1758.90509583171,-163.905095831709
1490,25,85,2,14,1,1,2,108,4,7225,625,1643.50830836077,-153.508308360769
2125,33,250,8,15,1,1,2,108,4,62500,1089,2379.57301411191,-254.573014111912
2399,66,213,8,14,1,1,2,108,4,45369,4356,2572.12458988686,-173.124589886856
2795,33,340,16,14,1,1,2,108,4,115600,1089,2754.05056994753,40.9494300524716
2290,25,245,8,14,1,1,2,108,4,60025,625,2147.11965664089,142.880343359107
2395,33,245,8,14,1,1,2,108,4,60025,1089,2262.51644411183,132.483555888166
2399,33,212,8,14,1,1,2,108,4,44944,1089,2219.18928044497,179.810719555026
1790,50,85,2,14,1,1,2,108,4,7225,2500,1965.04418203947,-175.044182039469
2099,66,120,4,14,1,1,2,108,4,14400,4356,2255.58895861869,-156.588958618687
1395,25,85,2,14,1,1,2,108,4,7225,625,1643.50830836077,-248.508308360769
1895,50,170,4,14,1,1,2,108,4,28900,2500,2181.00216549457,-286.002165494571
2295,66,130,4,14,1,1,2,108,4,16900,4356,2270.0147496755,24.9852503245015
2595,66,245,8,14,1,1,2,108,4,60025,4356,2614.11876904525,-19.1187690452534
1899,50,120,4,14,1,1,2,108,4,14400,2500,2110.12571989303,-211.125719893025
1399,25,170,4,14,1,1,2,108,4,28900,625,1859.46629181587,-460.466291815871
2999,66,170,4,14,1,1,2,108,4,28900,4356,2326.46540422023,672.534595779767
2999,66,245,16,15,1,1,2,108,4,60025,4356,3099.14927681642,-100.14927681642
2449,33,230,4,14,1,1,2,108,4,52900,1089,2055.78153205638,393.218467943623
1795,33,170,4,14,1,1,2,139,5,28900,1089,1940.59239785882,-145.59239785882
1899,33,212,4,14,1,1,2,139,5,44944,1089,1997.70876345751,-98.7087634575053
2395,33,340,8,14,1,1,2,139,5,115600,1089,2345.36021740058,49.6397825994177
2399,50,320,8,14,1,1,2,139,5,102400,2500,2527.78301119302,-128.783011193018
1595,33,170,4,14,1,1,2,139,5,28900,1089,1940.59239785882,-345.59239785882
2490,33,340,8,14,1,1,2,139,5,115600,1089,2345.36021740058,144.639782599418
2995,66,452,16,14,1,1,2,139,5,204304,4356,3194.93489940565,-199.934899405649
2890,33,452,16,14,1,1,2,139,5,204304,1089,2843.33257447223,46.6674255277721
2190,33,214,4,15,1,1,2,139,5,45796,1089,2110.98431661696,79.0156833830429
2399,66,213,8,14,1,1,2,139,5,45369,4356,2537.85390845886,-138.853908458865
2285,50,250,8,14,1,1,2,139,5,62500,2500,2440.83058223947,-155.830582239469
2590,33,340,8,15,1,1,2,139,5,115600,1089,2455.97105405279,134.028945947206
2795,33,452,16,14,1,1,2,139,5,204304,1089,2843.33257447223,-48.3325744722279
1495,33,170,4,14,1,1,2,139,5,28900,1089,1940.59239785882,-445.59239785882
2075,66,170,4,14,1,1,2,139,5,28900,4356,2292.19472279224,-217.194722792241
2090,33,214,4,15,1,1,2,139,5,45796,1089,2110.98431661696,-20.9843166169571
2195,33,250,8,15,1,1,2,139,5,62500,1089,2345.30233268392,-150.302332683921
3999,66,340,16,17,1,1,2,139,5,115600,4356,3403.21472340959,595.785276590406
1699,33,120,4,14,1,1,2,139,5,14400,1089,1869.71595225727,-170.715952257273
1995,33,250,8,14,1,1,2,139,5,62500,1089,2234.69149603171,-239.691496031709
1690,33,107,2,14,1,1,2,139,5,11449,1089,1757.17025590614,-67.1702559061446
3495,33,452,8,14,1,1,2,139,5,204304,1089,2468.91290335327,1026.08709664673
2195,66,170,4,14,1,1,2,139,5,28900,4356,2292.19472279224,-97.194722792241
3090,66,452,16,14,1,1,2,139,5,204304,4356,3194.93489940565,-104.934899405649
2690,25,452,16,14,1,1,2,139,5,204304,625,2727.93578700129,-37.9357870012877
1895,25,214,4,14,1,1,2,139,5,45796,625,1884.97669249381,10.0233075061947
2495,50,250,8,15,1,1,2,139,5,62500,2500,2551.44141889168,-56.4414188916808
2405,50,250,8,14,1,1,2,139,5,62500,2500,2440.83058223947,-35.8305822394686
1595,33,107,2,14,1,1,2,139,5,11449,1089,1757.17025590614,-162.170255906145
2890,33,452,16,15,1,1,2,139,5,204304,1089,2953.94341112444,-63.9434111244391
2390,25,340,8,14,1,1,2,139,5,115600,625,2229.96342992964,160.036570070358
1690,33,107,2,15,1,1,2,139,5,11449,1089,1867.78109255836,-177.781092558356
2295,25,340,8,14,1,1,2,139,5,115600,625,2229.96342992964,65.0365700703578
2790,33,452,16,14,1,1,2,139,5,204304,1089,2843.33257447223,-53.3325744722279
2695,33,452,16,14,1,1,2,139,5,204304,1089,2843.33257447223,-148.332574472228
2595,25,452,16,14,1,1,2,139,5,204304,625,2727.93578700129,-132.935787001288
1995,33,214,4,14,1,1,2,139,5,45796,1089,2000.37347996475,-5.37347996474568
2049,33,405,4,14,1,1,2,139,5,164025,1089,2231.76827419297,-182.768274192971
1399,25,170,4,14,1,1,2,139,5,28900,625,1825.19561038788,-426.195610387879
2805,33,250,8,17,1,1,2,139,5,62500,1089,2566.52400598834,238.475994011656
2019,33,120,4,14,1,1,1,139,5,14400,1089,2408.88734659107,-389.88734659107
3055,50,250,8,17,1,1,2,139,5,62500,2500,2772.6630921961,282.336907803896
2990,50,452,16,14,1,1,2,139,5,204304,2500,3049.47166067999,-59.4716606799871
2605,33,250,8,17,1,1,2,139,5,62500,1089,2566.52400598834,38.4759940116555
2125,33,250,8,15,1,1,2,139,5,62500,1089,2345.30233268392,-220.302332683921
1490,25,107,2,14,1,1,2,139,5,11449,625,1641.7734684352,-151.773468435204
1699,33,170,4,14,1,1,2,139,5,28900,1089,1940.59239785882,-241.59239785882
2495,33,340,8,14,1,1,2,139,5,115600,1089,2345.36021740058,149.639782599418
2599,33,245,16,15,1,1,2,139,5,60025,1089,2713.27627045501,-114.276270455009
2220,33,250,8,14,2,1,2,139,5,62500,1089,2276.15562409973,-56.1556240997252
1590,33,107,2,15,1,1,2,139,5,11449,1089,1867.78109255836,-277.781092558356
1499,33,120,4,14,1,1,2,139,5,14400,1089,1869.71595225727,-370.715952257273
2625,66,250,8,15,1,1,2,139,5,62500,4356,2696.90465761734,-71.9046576173419
1395,25,107,2,14,1,1,2,139,5,11449,625,1641.7734684352,-246.773468435204
2395,33,250,8,14,1,1,2,139,5,62500,1089,2234.69149603171,160.308503968291
2420,33,250,8,15,2,1,2,139,5,62500,1089,2386.76646075194,33.2335392480627
2425,66,250,8,15,1,1,2,139,5,62500,4356,2696.90465761734,-271.904657617342
2515,33,250,8,15,1,1,2,139,5,62500,1089,2345.30233268392,169.697667316079
2375,50,250,8,15,1,1,2,139,5,62500,2500,2551.44141889168,-176.441418891681
3105,66,250,8,17,1,1,2,139,5,62500,4356,2918.12633092177,186.873669078235
2390,66,214,4,15,1,1,2,139,5,45796,4356,2462.58664155038,-72.5866415503783
2905,66,250,8,17,1,1,2,139,5,62500,4356,2918.12633092177,-13.1263309217652
2690,25,452,16,15,1,1,2,139,5,204304,625,2838.5466236535,-148.5466236535
2695,66,250,8,14,1,1,2,139,5,62500,4356,2586.29382096513,108.70617903487
1790,50,107,2,14,1,1,2,139,5,11449,2500,1963.3093421139,-173.309342113905
3495,66,500,8,14,1,1,2,139,5,250000,4356,2868.65674222843,626.343257771569
2790,33,452,16,15,1,1,2,139,5,204304,1089,2953.94341112444,-163.943411124439
1790,50,107,2,15,1,1,2,139,5,11449,2500,2073.92017876612,-283.920178766116
1795,66,107,2,14,1,1,2,139,5,11449,4356,2108.77258083957,-313.772580839565
2995,66,340,8,15,2,1,2,139,5,115600,4356,2849.03750705423,145.962492945769
1995,50,170,4,14,1,1,2,139,5,28900,2500,2146.73148406658,-151.731484066579
2599,50,405,8,14,1,1,2,139,5,164025,2500,2625.11719596021,-26.1171959602079
3720,66,500,8,14,2,1,2,139,5,250000,4356,2910.12087029645,809.879129703553
2155,33,250,8,14,1,1,2,139,5,62500,1089,2234.69149603171,-79.6914960317085
1599,25,170,4,14,1,1,2,139,5,28900,625,1825.19561038788,-226.195610387879
2525,50,250,8,14,1,1,2,139,5,62500,2500,2440.83058223947,84.1694177605314
2299,33,405,8,14,1,1,2,139,5,164025,1089,2418.97810975245,-119.978109752448
1895,33,170,4,14,1,1,2,139,5,28900,1089,1940.59239785882,-45.5923978588196
1490,25,107,2,15,1,1,2,139,5,11449,625,1752.38430508742,-262.384305087416
2035,33,250,8,14,1,1,2,139,5,62500,1089,2234.69149603171,-199.691496031709
1720,33,170,4,14,2,1,2,139,5,28900,1089,1982.05652592684,-262.056525926836
2595,50,250,8,15,1,1,2,139,5,62500,2500,2551.44141889168,43.5585811083192
2290,50,214,4,15,1,1,2,139,5,45796,2500,2317.12340282472,-27.1234028247172
2455,50,250,8,15,1,1,2,139,5,62500,2500,2551.44141889168,-96.4414188916808
1695,50,107,2,14,1,1,2,139,5,11449,2500,1963.3093421139,-268.309342113905
2249,50,230,4,14,1,1,2,139,5,52900,2500,2227.64993683615,21.3500631638544
1999,50,212,4,14,1,1,2,139,5,44944,2500,2203.84784966527,-204.847849665265
2455,66,250,8,14,1,1,2,139,5,62500,4356,2586.29382096513,-131.29382096513
2595,50,340,8,14,1,1,2,139,5,115600,2500,2551.49930360834,43.500696391658
2859,66,212,4,15,1,1,1,139,5,44944,4356,2999.09331937693,-140.093319376934
2599,50,405,4,15,1,1,2,139,5,164025,2500,2548.51819705294,50.4818029470571
2855,50,250,8,17,1,1,2,139,5,62500,2500,2772.6630921961,82.3369078038963
2790,66,340,8,14,1,1,2,139,5,115600,4356,2696.962542334,93.0374576659965
3990,66,1000,16,14,1,1,2,139,5,1000000,4356,3572.95669040303,417.043309596973
3595,50,452,8,14,1,1,2,139,5,204304,2500,2675.05198956103,919.948010438967
2195,50,214,4,14,1,1,2,139,5,45796,2500,2206.51256617251,-11.5125661725056
3599,66,405,8,14,1,1,2,139,5,164025,4356,2770.58043468587,828.419565314131
2690,50,340,8,15,1,1,2,139,5,115600,2500,2662.11014026055,27.8898597394459
1999,33,213,8,14,1,1,2,139,5,45369,1089,2186.25158352544,-187.251583525444
2990,50,452,16,15,1,1,2,139,5,204304,2500,3160.0824973322,-170.082497332199
1890,66,107,2,14,1,1,2,139,5,11449,4356,2108.77258083957,-218.772580839565
2190,33,214,4,14,1,1,2,139,5,45796,1089,2000.37347996475,189.626520035254
2720,50,250,8,15,2,1,2,139,5,62500,2500,2592.9055469597,127.094453040303
2145,50,170,4,14,1,1,2,139,5,28900,2500,2146.73148406658,-1.73148406657947
2295,66,214,4,14,1,1,2,139,5,45796,4356,2351.97580489817,-56.9758048981666
1990,25,214,4,15,1,1,2,139,5,45796,625,1995.58752914602,-5.58752914601723
2695,66,340,8,14,1,1,2,139,5,115600,4356,2696.962542334,-1.9625423340035
3149,66,230,8,14,1,1,2,139,5,52900,4356,2560.32301112128,588.676988878716
1775,33,170,4,14,1,1,2,139,5,28900,1089,1940.59239785882,-165.59239785882
2490,33,340,8,15,1,1,2,139,5,115600,1089,2455.97105405279,34.0289459472056
3599,33,340,16,17,1,1,2,139,5,115600,1089,3051.61239847617,547.387601523827
2690,50,340,8,14,1,1,2,139,5,115600,2500,2551.49930360834,138.500696391658
3195,66,540,8,15,1,1,2,139,5,291600,4356,3017.1810901242,177.818909875798
3695,66,452,8,14,1,1,2,139,5,204304,4356,2820.51522828669,874.484771713306
2645,50,250,8,15,1,1,2,139,5,62500,2500,2551.44141889168,93.5585811083192
3090,66,452,16,15,1,1,2,139,5,204304,4356,3305.54573605786,-215.545736057861
1890,66,107,2,15,1,1,2,139,5,11449,4356,2219.38341749178,-329.383417491777
1999,33,170,4,14,1,1,2,139,5,28900,1089,1940.59239785882,58.4076021411804
2935,50,250,8,17,1,1,2,139,5,62500,2500,2772.6630921961,162.336907803896
1990,25,214,4,14,1,1,2,139,5,45796,625,1884.97669249381,105.023307506195
2290,50,214,4,14,1,1,2,139,5,45796,2500,2206.51256617251,83.4874338274944
2390,66,214,4,14,1,1,2,139,5,45796,4356,2351.97580489817,38.0241951018334
2025,50,170,4,14,1,1,2,139,5,28900,2500,2146.73148406658,-121.731484066579
2095,33,214,4,14,1,1,2,139,5,45796,1089,2000.37347996475,94.6265200352543
2590,33,340,8,14,1,1,2,139,5,115600,1089,2345.36021740058,244.639782599418
1499,25,170,4,14,1,1,2,139,5,28900,625,1825.19561038788,-326.195610387879
2325,33,250,8,15,1,1,2,139,5,62500,1089,2345.30233268392,-20.3023326839207
2099,66,120,4,14,1,1,2,139,5,14400,4356,2221.31827719069,-122.318277190695
2999,66,245,16,15,1,1,2,139,5,60025,4356,3064.87859538843,-65.8785953884285
2790,66,340,8,15,1,1,2,139,5,115600,4356,2807.57337898621,-17.5733789862147
1590,33,107,2,14,1,1,2,139,5,11449,1089,1757.17025590614,-167.170255906145
2499,50,170,4,14,1,1,2,139,5,28900,2500,2146.73148406658,352.268515933421
2575,50,250,8,15,1,1,2,139,5,62500,2500,2551.44141889168,23.5585811083192
2390,25,340,8,15,1,1,2,139,5,115600,625,2340.57426658185,49.4257334181457
1495,33,107,2,14,1,1,2,139,5,11449,1089,1757.17025590614,-262.170255906145
2895,50,452,16,14,1,1,2,139,5,204304,2500,3049.47166067999,-154.471660679987
2335,66,250,8,14,1,1,2,139,5,62500,4356,2586.29382096513,-251.29382096513
2090,33,214,4,14,1,1,2,139,5,45796,1089,2000.37347996475,89.6265200352543
2815,66,250,8,15,1,1,2,139,5,62500,4356,2696.90465761734,118.095342382658
2195,50,250,4,14,1,1,2,176,6,62500,2500,2222.84575517965,-27.8457551796546
1899,33,170,4,14,1,1,2,176,6,28900,1089,1909.81740635848,-10.8174063584827
3599,66,450,8,14,1,1,2,176,6,202500,4356,2787.67171488799,811.328285112008
2095,33,250,4,14,1,1,2,176,6,62500,1089,2016.70666897189,78.2933310281053
2690,33,452,16,15,1,1,2,176,6,204304,1089,2923.1684196241,-233.168419624102
2795,66,250,8,15,1,1,2,176,6,62500,4356,2666.129666117,128.870333882995
2799,33,240,4,14,1,1,1,176,6,57600,1089,2542.95528386789,256.044716132106
2698,66,245,8,14,2,1,2,176,6,60025,4356,2590.53722418494,107.462775815059
2390,33,340,8,14,1,1,2,176,6,115600,1089,2314.58522590025,75.4147740997546
2695,66,340,8,14,1,1,2,176,6,115600,4356,2666.18755083367,28.8124491663334
2095,33,214,4,14,1,1,2,176,6,45796,1089,1969.59848846441,125.401511535591
2599,50,450,8,15,1,1,2,176,6,202500,2500,2752.81931281454,-153.819312814543
1825,50,170,4,14,1,1,2,176,6,28900,2500,2115.95649256624,-290.956492566243
1790,50,107,2,15,1,1,2,176,6,11449,2500,2043.14518726578,-253.145187265779
2720,66,340,8,14,2,1,2,176,6,115600,4356,2707.65167890168,12.3483210983172
1295,25,107,2,14,1,1,2,176,6,11449,625,1610.99847693487,-315.998476934868
2990,50,452,16,14,1,1,2,176,6,204304,2500,3018.69666917965,-28.6966691796501
1890,66,107,2,15,1,1,2,176,6,11449,4356,2188.60842599144,-298.608425991441
2595,33,452,16,14,1,1,2,176,6,204304,1089,2812.55758297189,-217.557582971891
1490,33,107,2,14,1,1,2,176,6,11449,1089,1726.39526440581,-236.395264405808
2075,50,250,8,14,1,1,2,176,6,62500,2500,2410.05559073913,-335.055590739132
3699,33,345,16,17,1,1,2,176,6,119025,1089,3026.68819822451,672.311801775491
2690,33,452,16,14,1,1,2,176,6,204304,1089,2812.55758297189,-122.557582971891
2245,66,250,4,15,1,1,2,176,6,62500,4356,2478.91983055753,-233.919830557527
3999,66,345,16,17,1,1,2,176,6,119025,4356,3378.29052315793,620.709476842069
2195,50,214,4,14,1,1,2,176,6,45796,2500,2175.73757467217,19.2624253278314
2999,50,240,4,14,1,1,1,176,6,57600,2500,2749.09437007565,249.905629924346
1895,33,212,8,14,1,1,2,176,6,44944,1089,2154.14360751665,-259.143607516646
2295,50,212,8,15,1,1,2,176,6,44944,2500,2470.89353037662,-175.893530376618
2190,33,214,4,14,1,1,2,176,6,45796,1089,1969.59848846441,220.401511535591
1690,33,107,2,14,1,1,2,176,6,11449,1089,1726.39526440581,-36.3952644058079
1390,25,107,2,15,1,1,2,176,6,11449,625,1721.60931358708,-331.609313587079
1890,25,214,4,14,1,1,2,176,6,45796,625,1854.20170099347,35.7982990065314
2290,25,340,8,14,1,1,2,176,6,115600,625,2199.18843842931,90.8115615706947
1720,33,170,4,14,2,1,2,176,6,28900,1089,1951.2815344265,-231.281534426499
2325,66,250,8,15,1,1,2,176,6,62500,4356,2666.129666117,-341.129666117005
1699,33,170,4,14,1,1,2,176,6,28900,1089,1909.81740635848,-210.817406358483
2045,50,250,4,15,1,1,2,176,6,62500,2500,2333.45659183187,-288.456591831866
2299,66,120,4,14,1,1,1,176,6,14400,4356,2729.71468002415,-430.714680024154
2755,66,250,8,17,1,1,2,176,6,62500,4356,2887.35133942143,-132.351339421428
2145,66,250,4,14,1,1,2,176,6,62500,4356,2368.30899390531,-223.308993905315
3090,66,452,16,14,1,1,2,176,6,204304,4356,3164.15990790531,-74.1599079053117
2790,66,340,8,14,1,1,2,176,6,115600,4356,2666.18755083367,123.812449166333
2099,33,120,4,14,1,1,1,176,6,14400,1089,2378.11235509073,-279.112355090733
1998,66,130,4,14,2,1,2,176,6,16900,4356,2246.43320481519,-248.433204815186
2590,33,340,8,14,1,1,2,176,6,115600,1089,2314.58522590025,275.414774099755
3365,50,540,8,17,1,1,2,176,6,291600,2500,3062.16453320263,302.835466797372
2545,66,250,8,15,1,1,2,176,6,62500,4356,2666.129666117,-121.129666117005
3265,33,540,8,17,1,1,2,176,6,291600,1089,2856.02544699487,408.974553005132
2250,66,170,4,14,2,1,2,176,6,28900,4356,2302.88385935992,-52.8838593599207
2890,33,452,16,14,1,1,2,176,6,204304,1089,2812.55758297189,77.442417028109
1599,25,170,4,14,1,1,2,176,6,28900,625,1794.42061888754,-195.420618887543
1825,33,170,4,15,1,1,2,176,6,28900,1089,2020.42824301069,-195.428243010695
2125,66,170,4,15,1,1,2,176,6,28900,4356,2372.03056794412,-247.030567944116
2245,33,250,8,15,1,1,2,176,6,62500,1089,2314.52734118358,-69.5273411835838
1945,33,250,4,15,1,1,2,176,6,62500,1089,2127.31750562411,-182.317505624107
2890,33,452,16,15,1,1,2,176,6,204304,1089,2923.1684196241,-33.1684196241022
1599,66,130,4,14,1,1,2,176,6,16900,4356,2204.96907674717,-605.96907674717
2295,66,214,4,14,1,1,2,176,6,45796,4356,2321.20081339783,-26.2008133978297
1520,25,80,4,14,2,1,2,176,6,6400,625,1706.05262744426,-186.052627444256
2745,33,540,8,14,1,1,2,176,6,291600,1089,2524.19293703823,220.807062961768
2899,66,340,8,15,1,1,2,176,6,115600,4356,2776.79838748588,122.201612514122
2390,66,214,4,14,1,1,2,176,6,45796,4356,2321.20081339783,68.7991866021703
1675,25,120,4,14,1,1,1,176,6,14400,625,2262.71556761979,-587.715567619793
